Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_41_280,VGND,li1,108.7900,124.8280,0.000353
TAP_TAPCELL_ROW_41_279,VGND,li1,83.0300,124.8280,0.000343
TAP_TAPCELL_ROW_41_278,VGND,li1,57.2700,124.8280,0.000277
TAP_TAPCELL_ROW_41_277,VGND,li1,31.5100,124.8280,0.000124
TAP_TAPCELL_ROW_40_276,VGND,li1,121.6700,119.9710,0.001010
TAP_TAPCELL_ROW_40_275,VGND,li1,95.9100,119.9710,0.000964
TAP_TAPCELL_ROW_40_274,VGND,li1,70.1500,119.9710,0.000779
TAP_TAPCELL_ROW_40_273,VGND,li1,44.3900,119.9710,0.000498
TAP_TAPCELL_ROW_40_272,VGND,li1,18.6300,119.9710,0.000177
TAP_TAPCELL_ROW_39_271,VGND,li1,108.7900,119.3880,0.001001
TAP_TAPCELL_ROW_39_270,VGND,li1,83.0300,119.3880,0.000885
TAP_TAPCELL_ROW_39_269,VGND,li1,57.2700,119.3880,0.000657
TAP_TAPCELL_ROW_39_268,VGND,li1,31.5100,119.3880,0.000304
TAP_TAPCELL_ROW_38_267,VGND,li1,121.6700,114.5310,0.000920
TAP_TAPCELL_ROW_38_266,VGND,li1,95.9100,114.5310,0.000919
TAP_TAPCELL_ROW_38_265,VGND,li1,70.1500,114.5310,0.000739
TAP_TAPCELL_ROW_38_264,VGND,li1,44.3900,114.5310,0.000447
TAP_TAPCELL_ROW_38_263,VGND,li1,18.6300,114.5310,0.000207
TAP_TAPCELL_ROW_37_262,VGND,li1,108.7900,113.9480,0.000920
TAP_TAPCELL_ROW_37_261,VGND,li1,83.0300,113.9480,0.000857
TAP_TAPCELL_ROW_37_260,VGND,li1,57.2700,113.9480,0.000610
TAP_TAPCELL_ROW_37_259,VGND,li1,31.5100,113.9480,0.000271
TAP_TAPCELL_ROW_36_258,VGND,li1,121.6700,109.0910,0.001328
TAP_TAPCELL_ROW_36_257,VGND,li1,95.9100,109.0910,0.001290
TAP_TAPCELL_ROW_36_256,VGND,li1,70.1500,109.0910,0.001083
TAP_TAPCELL_ROW_36_255,VGND,li1,44.3900,109.0910,0.000718
TAP_TAPCELL_ROW_36_254,VGND,li1,18.6300,109.0910,0.000298
TAP_TAPCELL_ROW_35_253,VGND,li1,108.7900,108.5080,0.001315
TAP_TAPCELL_ROW_35_252,VGND,li1,83.0300,108.5080,0.001217
TAP_TAPCELL_ROW_35_251,VGND,li1,57.2700,108.5080,0.000905
TAP_TAPCELL_ROW_35_250,VGND,li1,31.5100,108.5080,0.000434
TAP_TAPCELL_ROW_34_249,VGND,li1,121.6700,103.6510,0.001518
TAP_TAPCELL_ROW_34_248,VGND,li1,95.9100,103.6510,0.001454
TAP_TAPCELL_ROW_34_247,VGND,li1,70.1500,103.6510,0.001151
TAP_TAPCELL_ROW_34_246,VGND,li1,44.3900,103.6510,0.000680
TAP_TAPCELL_ROW_34_245,VGND,li1,18.6300,103.6510,0.000251
TAP_TAPCELL_ROW_33_244,VGND,li1,108.7900,103.0680,0.001509
TAP_TAPCELL_ROW_33_243,VGND,li1,83.0300,103.0680,0.001318
TAP_TAPCELL_ROW_33_242,VGND,li1,57.2700,103.0680,0.000918
TAP_TAPCELL_ROW_33_241,VGND,li1,31.5100,103.0680,0.000419
TAP_TAPCELL_ROW_32_240,VGND,li1,121.6700,98.2110,0.000586
TAP_TAPCELL_ROW_32_239,VGND,li1,95.9100,98.2110,0.000542
TAP_TAPCELL_ROW_32_238,VGND,li1,70.1500,98.2110,0.000439
TAP_TAPCELL_ROW_32_237,VGND,li1,44.3900,98.2110,0.000286
TAP_TAPCELL_ROW_32_236,VGND,li1,18.6300,98.2110,0.000155
TAP_TAPCELL_ROW_31_235,VGND,li1,108.7900,97.6280,0.000576
TAP_TAPCELL_ROW_31_234,VGND,li1,83.0300,97.6280,0.000498
TAP_TAPCELL_ROW_31_233,VGND,li1,57.2700,97.6280,0.000381
TAP_TAPCELL_ROW_31_232,VGND,li1,31.5100,97.6280,0.000179
TAP_TAPCELL_ROW_30_231,VGND,li1,121.6700,92.7710,0.000763
TAP_TAPCELL_ROW_30_230,VGND,li1,95.9100,92.7710,0.000723
TAP_TAPCELL_ROW_30_229,VGND,li1,70.1500,92.7710,0.000627
TAP_TAPCELL_ROW_30_228,VGND,li1,44.3900,92.7710,0.000403
TAP_TAPCELL_ROW_30_227,VGND,li1,18.6300,92.7710,0.000151
TAP_TAPCELL_ROW_29_226,VGND,li1,108.7900,92.1880,0.000751
TAP_TAPCELL_ROW_29_225,VGND,li1,83.0300,92.1880,0.000688
TAP_TAPCELL_ROW_29_224,VGND,li1,57.2700,92.1880,0.000533
TAP_TAPCELL_ROW_29_223,VGND,li1,31.5100,92.1880,0.000219
TAP_TAPCELL_ROW_28_222,VGND,li1,121.6700,87.3310,0.001261
TAP_TAPCELL_ROW_28_221,VGND,li1,95.9100,87.3310,0.001220
TAP_TAPCELL_ROW_28_220,VGND,li1,70.1500,87.3310,0.000948
TAP_TAPCELL_ROW_28_219,VGND,li1,44.3900,87.3310,0.000537
TAP_TAPCELL_ROW_28_218,VGND,li1,18.6300,87.3310,0.000236
TAP_TAPCELL_ROW_27_217,VGND,li1,108.7900,86.7480,0.001252
TAP_TAPCELL_ROW_27_216,VGND,li1,83.0300,86.7480,0.001122
TAP_TAPCELL_ROW_27_215,VGND,li1,57.2700,86.7480,0.000763
TAP_TAPCELL_ROW_27_214,VGND,li1,31.5100,86.7480,0.000341
TAP_TAPCELL_ROW_26_213,VGND,li1,121.6700,81.8910,0.000977
TAP_TAPCELL_ROW_26_212,VGND,li1,95.9100,81.8910,0.000936
TAP_TAPCELL_ROW_26_211,VGND,li1,70.1500,81.8910,0.000790
TAP_TAPCELL_ROW_26_210,VGND,li1,44.3900,81.8910,0.000522
TAP_TAPCELL_ROW_26_209,VGND,li1,18.6300,81.8910,0.000233
TAP_TAPCELL_ROW_25_208,VGND,li1,108.7900,81.3080,0.000963
TAP_TAPCELL_ROW_25_207,VGND,li1,83.0300,81.3080,0.000887
TAP_TAPCELL_ROW_25_206,VGND,li1,57.2700,81.3080,0.000677
TAP_TAPCELL_ROW_25_205,VGND,li1,31.5100,81.3080,0.000332
TAP_TAPCELL_ROW_24_204,VGND,li1,121.6700,76.4510,0.001143
TAP_TAPCELL_ROW_24_203,VGND,li1,95.9100,76.4510,0.001067
TAP_TAPCELL_ROW_24_202,VGND,li1,70.1500,76.4510,0.000857
TAP_TAPCELL_ROW_24_201,VGND,li1,44.3900,76.4510,0.000546
TAP_TAPCELL_ROW_24_200,VGND,li1,18.6300,76.4510,0.000207
TAP_TAPCELL_ROW_23_199,VGND,li1,108.7900,75.8680,0.001122
TAP_TAPCELL_ROW_23_198,VGND,li1,83.0300,75.8680,0.000975
TAP_TAPCELL_ROW_23_197,VGND,li1,57.2700,75.8680,0.000726
TAP_TAPCELL_ROW_23_196,VGND,li1,31.5100,75.8680,0.000331
TAP_TAPCELL_ROW_22_195,VGND,li1,121.6700,71.0110,0.001262
TAP_TAPCELL_ROW_22_194,VGND,li1,95.9100,71.0110,0.001205
TAP_TAPCELL_ROW_22_193,VGND,li1,70.1500,71.0110,0.001032
TAP_TAPCELL_ROW_22_192,VGND,li1,44.3900,71.0110,0.000628
TAP_TAPCELL_ROW_22_191,VGND,li1,18.6300,71.0110,0.000242
TAP_TAPCELL_ROW_21_190,VGND,li1,108.7900,70.4280,0.001243
TAP_TAPCELL_ROW_21_189,VGND,li1,83.0300,70.4280,0.001136
TAP_TAPCELL_ROW_21_188,VGND,li1,57.2700,70.4280,0.000838
TAP_TAPCELL_ROW_21_187,VGND,li1,31.5100,70.4280,0.000379
TAP_TAPCELL_ROW_20_186,VGND,li1,121.6700,65.5710,0.001001
TAP_TAPCELL_ROW_20_185,VGND,li1,95.9100,65.5710,0.000947
TAP_TAPCELL_ROW_20_184,VGND,li1,70.1500,65.5710,0.000749
TAP_TAPCELL_ROW_20_183,VGND,li1,44.3900,65.5710,0.000445
TAP_TAPCELL_ROW_20_182,VGND,li1,18.6300,65.5710,0.000163
TAP_TAPCELL_ROW_19_181,VGND,li1,108.7900,64.9880,0.000980
TAP_TAPCELL_ROW_19_180,VGND,li1,83.0300,64.9880,0.000873
TAP_TAPCELL_ROW_19_179,VGND,li1,57.2700,64.9880,0.000610
TAP_TAPCELL_ROW_19_178,VGND,li1,31.5100,64.9880,0.000264
TAP_TAPCELL_ROW_18_177,VGND,li1,121.6700,60.1310,0.001206
TAP_TAPCELL_ROW_18_176,VGND,li1,95.9100,60.1310,0.001122
TAP_TAPCELL_ROW_18_175,VGND,li1,70.1500,60.1310,0.000857
TAP_TAPCELL_ROW_18_174,VGND,li1,44.3900,60.1310,0.000532
TAP_TAPCELL_ROW_18_173,VGND,li1,18.6300,60.1310,0.000210
TAP_TAPCELL_ROW_17_172,VGND,li1,108.7900,59.5480,0.001184
TAP_TAPCELL_ROW_17_171,VGND,li1,83.0300,59.5480,0.001003
TAP_TAPCELL_ROW_17_170,VGND,li1,57.2700,59.5480,0.000699
TAP_TAPCELL_ROW_17_169,VGND,li1,31.5100,59.5480,0.000333
TAP_TAPCELL_ROW_16_168,VGND,li1,121.6700,54.6910,0.001524
TAP_TAPCELL_ROW_16_167,VGND,li1,95.9100,54.6910,0.001437
TAP_TAPCELL_ROW_16_166,VGND,li1,70.1500,54.6910,0.001125
TAP_TAPCELL_ROW_16_165,VGND,li1,44.3900,54.6910,0.000686
TAP_TAPCELL_ROW_16_164,VGND,li1,18.6300,54.6910,0.000270
TAP_TAPCELL_ROW_15_163,VGND,li1,108.7900,54.1080,0.001506
TAP_TAPCELL_ROW_15_162,VGND,li1,83.0300,54.1080,0.001312
TAP_TAPCELL_ROW_15_161,VGND,li1,57.2700,54.1080,0.000893
TAP_TAPCELL_ROW_15_160,VGND,li1,31.5100,54.1080,0.000430
TAP_TAPCELL_ROW_14_159,VGND,li1,121.6700,49.2510,0.000998
TAP_TAPCELL_ROW_14_158,VGND,li1,95.9100,49.2510,0.000963
TAP_TAPCELL_ROW_14_157,VGND,li1,70.1500,49.2510,0.000833
TAP_TAPCELL_ROW_14_156,VGND,li1,44.3900,49.2510,0.000556
TAP_TAPCELL_ROW_14_155,VGND,li1,18.6300,49.2510,0.000237
TAP_TAPCELL_ROW_13_154,VGND,li1,108.7900,48.6680,0.000989
TAP_TAPCELL_ROW_13_153,VGND,li1,83.0300,48.6680,0.000912
TAP_TAPCELL_ROW_13_152,VGND,li1,57.2700,48.6680,0.000723
TAP_TAPCELL_ROW_13_151,VGND,li1,31.5100,48.6680,0.000319
TAP_TAPCELL_ROW_12_150,VGND,li1,121.6700,43.8110,0.000464
TAP_TAPCELL_ROW_12_149,VGND,li1,95.9100,43.8110,0.000464
TAP_TAPCELL_ROW_12_148,VGND,li1,70.1500,43.8110,0.000418
TAP_TAPCELL_ROW_12_147,VGND,li1,44.3900,43.8110,0.000292
TAP_TAPCELL_ROW_12_146,VGND,li1,18.6300,43.8110,0.000152
TAP_TAPCELL_ROW_11_145,VGND,li1,108.7900,43.2280,0.000464
TAP_TAPCELL_ROW_11_144,VGND,li1,83.0300,43.2280,0.000453
TAP_TAPCELL_ROW_11_143,VGND,li1,57.2700,43.2280,0.000368
TAP_TAPCELL_ROW_11_142,VGND,li1,31.5100,43.2280,0.000187
TAP_TAPCELL_ROW_10_141,VGND,li1,121.6700,38.3710,0.000728
TAP_TAPCELL_ROW_10_140,VGND,li1,95.9100,38.3710,0.000728
TAP_TAPCELL_ROW_10_139,VGND,li1,70.1500,38.3710,0.000646
TAP_TAPCELL_ROW_10_138,VGND,li1,44.3900,38.3710,0.000372
TAP_TAPCELL_ROW_10_137,VGND,li1,18.6300,38.3710,0.000133
TAP_TAPCELL_ROW_9_136,VGND,li1,108.7900,37.7880,0.000728
TAP_TAPCELL_ROW_9_135,VGND,li1,83.0300,37.7880,0.000715
TAP_TAPCELL_ROW_9_134,VGND,li1,57.2700,37.7880,0.000521
TAP_TAPCELL_ROW_9_133,VGND,li1,31.5100,37.7880,0.000222
TAP_TAPCELL_ROW_8_132,VGND,li1,121.6700,32.9310,0.000736
TAP_TAPCELL_ROW_8_131,VGND,li1,95.9100,32.9310,0.000736
TAP_TAPCELL_ROW_8_130,VGND,li1,70.1500,32.9310,0.000667
TAP_TAPCELL_ROW_8_129,VGND,li1,44.3900,32.9310,0.000435
TAP_TAPCELL_ROW_8_128,VGND,li1,18.6300,32.9310,0.000184
TAP_TAPCELL_ROW_7_127,VGND,li1,108.7900,32.3480,0.000736
TAP_TAPCELL_ROW_7_126,VGND,li1,83.0300,32.3480,0.000724
TAP_TAPCELL_ROW_7_125,VGND,li1,57.2700,32.3480,0.000566
TAP_TAPCELL_ROW_7_124,VGND,li1,31.5100,32.3480,0.000266
TAP_TAPCELL_ROW_6_123,VGND,li1,121.6700,27.4910,0.000346
TAP_TAPCELL_ROW_6_122,VGND,li1,95.9100,27.4910,0.000346
TAP_TAPCELL_ROW_6_121,VGND,li1,70.1500,27.4910,0.000336
TAP_TAPCELL_ROW_6_120,VGND,li1,44.3900,27.4910,0.000279
TAP_TAPCELL_ROW_6_119,VGND,li1,18.6300,27.4910,0.000134
TAP_TAPCELL_ROW_5_118,VGND,li1,108.7900,26.9080,0.000346
TAP_TAPCELL_ROW_5_117,VGND,li1,83.0300,26.9080,0.000346
TAP_TAPCELL_ROW_5_116,VGND,li1,57.2700,26.9080,0.000318
TAP_TAPCELL_ROW_5_115,VGND,li1,31.5100,26.9080,0.000182
TAP_TAPCELL_ROW_4_114,VGND,li1,121.6700,22.0510,0.000240
TAP_TAPCELL_ROW_4_113,VGND,li1,95.9100,22.0510,0.000240
TAP_TAPCELL_ROW_4_112,VGND,li1,70.1500,22.0510,0.000214
TAP_TAPCELL_ROW_4_111,VGND,li1,44.3900,22.0510,0.000138
TAP_TAPCELL_ROW_4_110,VGND,li1,18.6300,22.0510,0.000051
TAP_TAPCELL_ROW_3_109,VGND,li1,108.7900,21.4680,0.000240
TAP_TAPCELL_ROW_3_108,VGND,li1,83.0300,21.4680,0.000235
TAP_TAPCELL_ROW_3_107,VGND,li1,57.2700,21.4680,0.000184
TAP_TAPCELL_ROW_3_106,VGND,li1,31.5100,21.4680,0.000082
TAP_TAPCELL_ROW_2_105,VGND,li1,121.6700,16.6110,0.000630
TAP_TAPCELL_ROW_2_104,VGND,li1,95.9100,16.6110,0.000630
TAP_TAPCELL_ROW_2_103,VGND,li1,70.1500,16.6110,0.000580
TAP_TAPCELL_ROW_2_102,VGND,li1,44.3900,16.6110,0.000395
TAP_TAPCELL_ROW_2_101,VGND,li1,18.6300,16.6110,0.000149
TAP_TAPCELL_ROW_1_100,VGND,li1,108.7900,16.0280,0.000630
TAP_TAPCELL_ROW_1_99,VGND,li1,83.0300,16.0280,0.000619
TAP_TAPCELL_ROW_1_98,VGND,li1,57.2700,16.0280,0.000496
TAP_TAPCELL_ROW_1_97,VGND,li1,31.5100,16.0280,0.000256
TAP_TAPCELL_ROW_0_96,VGND,li1,121.6700,11.1710,0.000123
TAP_TAPCELL_ROW_0_95,VGND,li1,108.7900,11.1710,0.000123
TAP_TAPCELL_ROW_0_94,VGND,li1,95.9100,11.1710,0.000123
TAP_TAPCELL_ROW_0_93,VGND,li1,83.0300,11.1710,0.000118
TAP_TAPCELL_ROW_0_92,VGND,li1,70.1500,11.1710,0.000106
TAP_TAPCELL_ROW_0_91,VGND,li1,57.2700,11.1710,0.000085
TAP_TAPCELL_ROW_0_90,VGND,li1,44.3900,11.1710,0.000063
TAP_TAPCELL_ROW_0_89,VGND,li1,31.5100,11.1710,0.000038
TAP_TAPCELL_ROW_0_88,VGND,li1,18.6300,11.1710,0.000022
PHY_EDGE_ROW_43_Left_87,VGND,li1,6.2100,130.5600,0.000013
PHY_EDGE_ROW_42_Left_86,VGND,li1,6.2100,125.1200,0.000084
PHY_EDGE_ROW_41_Left_85,VGND,li1,6.2100,125.1200,0.000084
PHY_EDGE_ROW_40_Left_84,VGND,li1,6.2100,119.6800,0.000178
PHY_EDGE_ROW_39_Left_83,VGND,li1,6.2100,119.6800,0.000178
PHY_EDGE_ROW_38_Left_82,VGND,li1,6.2100,114.2400,0.000217
PHY_EDGE_ROW_37_Left_81,VGND,li1,6.2100,114.2400,0.000217
PHY_EDGE_ROW_36_Left_80,VGND,li1,6.2100,108.8000,0.000304
PHY_EDGE_ROW_35_Left_79,VGND,li1,6.2100,108.8000,0.000304
PHY_EDGE_ROW_34_Left_78,VGND,li1,6.2100,103.3600,0.000257
PHY_EDGE_ROW_33_Left_77,VGND,li1,6.2100,103.3600,0.000257
PHY_EDGE_ROW_32_Left_76,VGND,li1,6.2100,97.9200,0.000165
PHY_EDGE_ROW_31_Left_75,VGND,li1,6.2100,97.9200,0.000165
PHY_EDGE_ROW_30_Left_74,VGND,li1,6.2100,92.4800,0.000152
PHY_EDGE_ROW_29_Left_73,VGND,li1,6.2100,92.4800,0.000152
PHY_EDGE_ROW_28_Left_72,VGND,li1,6.2100,87.0400,0.000241
PHY_EDGE_ROW_27_Left_71,VGND,li1,6.2100,87.0400,0.000241
PHY_EDGE_ROW_26_Left_70,VGND,li1,6.2100,81.6000,0.000239
PHY_EDGE_ROW_25_Left_69,VGND,li1,6.2100,81.6000,0.000239
PHY_EDGE_ROW_24_Left_68,VGND,li1,6.2100,76.1600,0.000216
PHY_EDGE_ROW_23_Left_67,VGND,li1,6.2100,76.1600,0.000216
PHY_EDGE_ROW_22_Left_66,VGND,li1,6.2100,70.7200,0.000246
PHY_EDGE_ROW_21_Left_65,VGND,li1,6.2100,70.7200,0.000246
PHY_EDGE_ROW_20_Left_64,VGND,li1,6.2100,65.2800,0.000163
PHY_EDGE_ROW_19_Left_63,VGND,li1,6.2100,65.2800,0.000163
PHY_EDGE_ROW_18_Left_62,VGND,li1,6.2100,59.8400,0.000217
PHY_EDGE_ROW_17_Left_61,VGND,li1,6.2100,59.8400,0.000217
PHY_EDGE_ROW_16_Left_60,VGND,li1,6.2100,54.4000,0.000275
PHY_EDGE_ROW_15_Left_59,VGND,li1,6.2100,54.4000,0.000275
PHY_EDGE_ROW_14_Left_58,VGND,li1,6.2100,48.9600,0.000238
PHY_EDGE_ROW_13_Left_57,VGND,li1,6.2100,48.9600,0.000238
PHY_EDGE_ROW_12_Left_56,VGND,li1,6.2100,43.5200,0.000162
PHY_EDGE_ROW_11_Left_55,VGND,li1,6.2100,43.5200,0.000162
PHY_EDGE_ROW_10_Left_54,VGND,li1,6.2100,38.0800,0.000133
PHY_EDGE_ROW_9_Left_53,VGND,li1,6.2100,38.0800,0.000133
PHY_EDGE_ROW_8_Left_52,VGND,li1,6.2100,32.6400,0.000184
PHY_EDGE_ROW_7_Left_51,VGND,li1,6.2100,32.6400,0.000184
PHY_EDGE_ROW_6_Left_50,VGND,li1,6.2100,27.2000,0.000134
PHY_EDGE_ROW_5_Left_49,VGND,li1,6.2100,27.2000,0.000134
PHY_EDGE_ROW_4_Left_48,VGND,li1,6.2100,21.7600,0.000051
PHY_EDGE_ROW_3_Left_47,VGND,li1,6.2100,21.7600,0.000051
PHY_EDGE_ROW_2_Left_46,VGND,li1,6.2100,16.3200,0.000149
PHY_EDGE_ROW_1_Left_45,VGND,li1,6.2100,16.3200,0.000149
PHY_EDGE_ROW_0_Left_44,VGND,li1,6.2100,10.8800,0.000022
PHY_EDGE_ROW_43_Right_43,VGND,li1,124.4300,130.5600,0.000074
PHY_EDGE_ROW_42_Right_42,VGND,li1,124.4300,125.1200,0.000353
PHY_EDGE_ROW_41_Right_41,VGND,li1,124.4300,125.1200,0.000353
PHY_EDGE_ROW_40_Right_40,VGND,li1,124.4300,119.6800,0.001010
PHY_EDGE_ROW_39_Right_39,VGND,li1,124.4300,119.6800,0.001010
PHY_EDGE_ROW_38_Right_38,VGND,li1,124.4300,114.2400,0.000920
PHY_EDGE_ROW_37_Right_37,VGND,li1,124.4300,114.2400,0.000920
PHY_EDGE_ROW_36_Right_36,VGND,li1,124.4300,108.8000,0.001328
PHY_EDGE_ROW_35_Right_35,VGND,li1,124.4300,108.8000,0.001328
PHY_EDGE_ROW_34_Right_34,VGND,li1,124.4300,103.3600,0.001518
PHY_EDGE_ROW_33_Right_33,VGND,li1,124.4300,103.3600,0.001518
PHY_EDGE_ROW_32_Right_32,VGND,li1,124.4300,97.9200,0.000586
PHY_EDGE_ROW_31_Right_31,VGND,li1,124.4300,97.9200,0.000586
PHY_EDGE_ROW_30_Right_30,VGND,li1,124.4300,92.4800,0.000763
PHY_EDGE_ROW_29_Right_29,VGND,li1,124.4300,92.4800,0.000763
PHY_EDGE_ROW_28_Right_28,VGND,li1,124.4300,87.0400,0.001261
PHY_EDGE_ROW_27_Right_27,VGND,li1,124.4300,87.0400,0.001261
PHY_EDGE_ROW_26_Right_26,VGND,li1,124.4300,81.6000,0.000977
PHY_EDGE_ROW_25_Right_25,VGND,li1,124.4300,81.6000,0.000977
PHY_EDGE_ROW_24_Right_24,VGND,li1,124.4300,76.1600,0.001143
PHY_EDGE_ROW_23_Right_23,VGND,li1,124.4300,76.1600,0.001143
PHY_EDGE_ROW_22_Right_22,VGND,li1,124.4300,70.7200,0.001262
PHY_EDGE_ROW_21_Right_21,VGND,li1,124.4300,70.7200,0.001262
PHY_EDGE_ROW_20_Right_20,VGND,li1,124.4300,65.2800,0.001001
PHY_EDGE_ROW_19_Right_19,VGND,li1,124.4300,65.2800,0.001001
PHY_EDGE_ROW_18_Right_18,VGND,li1,124.4300,59.8400,0.001206
PHY_EDGE_ROW_17_Right_17,VGND,li1,124.4300,59.8400,0.001206
PHY_EDGE_ROW_16_Right_16,VGND,li1,124.4300,54.4000,0.001524
PHY_EDGE_ROW_15_Right_15,VGND,li1,124.4300,54.4000,0.001524
PHY_EDGE_ROW_14_Right_14,VGND,li1,124.4300,48.9600,0.000998
PHY_EDGE_ROW_13_Right_13,VGND,li1,124.4300,48.9600,0.000998
PHY_EDGE_ROW_12_Right_12,VGND,li1,124.4300,43.5200,0.000464
PHY_EDGE_ROW_11_Right_11,VGND,li1,124.4300,43.5200,0.000464
PHY_EDGE_ROW_10_Right_10,VGND,li1,124.4300,38.0800,0.000728
PHY_EDGE_ROW_9_Right_9,VGND,li1,124.4300,38.0800,0.000728
PHY_EDGE_ROW_8_Right_8,VGND,li1,124.4300,32.6400,0.000736
PHY_EDGE_ROW_7_Right_7,VGND,li1,124.4300,32.6400,0.000736
PHY_EDGE_ROW_6_Right_6,VGND,li1,124.4300,27.2000,0.000346
PHY_EDGE_ROW_5_Right_5,VGND,li1,124.4300,27.2000,0.000346
PHY_EDGE_ROW_4_Right_4,VGND,li1,124.4300,21.7600,0.000240
PHY_EDGE_ROW_3_Right_3,VGND,li1,124.4300,21.7600,0.000240
PHY_EDGE_ROW_2_Right_2,VGND,li1,124.4300,16.3200,0.000630
PHY_EDGE_ROW_1_Right_1,VGND,li1,124.4300,16.3200,0.000630
PHY_EDGE_ROW_0_Right_0,VGND,li1,124.4300,10.8800,0.000123
_697_,VGND,li1,31.7400,48.9600,0.000354
_696_,VGND,li1,31.7400,65.2800,0.000264
_695_,VGND,li1,61.1800,16.3200,0.000534
_694_,VGND,li1,40.4800,16.3200,0.000359
_693_,VGND,li1,51.9800,59.8400,0.000641
_692_,VGND,li1,27.6000,16.3200,0.000206
_691_,VGND,li1,82.8000,43.5200,0.000453
_690_,VGND,li1,79.1200,16.3200,0.000607
_689_,VGND,li1,31.7400,87.0400,0.000341
_688_,VGND,li1,27.6000,108.8000,0.000368
_687_,VGND,li1,48.7600,70.7200,0.000679
_686_,VGND,li1,49.2200,92.4800,0.000458
_685_,VGND,li1,51.9800,103.3600,0.000818
_684_,VGND,li1,32.2000,70.7200,0.000379
_683_,VGND,li1,75.4400,108.8000,0.001147
_682_,VGND,li1,69.4600,92.4800,0.000614
_681_,VGND,li1,39.5600,48.9600,0.000491
_680_,VGND,li1,39.5600,65.2800,0.000396
_679_,VGND,li1,66.2400,16.3200,0.000558
_678_,VGND,li1,51.5200,16.3200,0.000460
_677_,VGND,li1,61.6400,65.2800,0.000655
_676_,VGND,li1,33.1200,16.3200,0.000256
_675_,VGND,li1,90.1600,43.5200,0.000464
_674_,VGND,li1,86.9400,16.3200,0.000629
_673_,VGND,li1,25.3000,43.5200,0.000135
_672_,VGND,li1,24.8400,59.8400,0.000203
_671_,VGND,li1,64.8600,32.6400,0.000629
_670_,VGND,li1,47.8400,38.0800,0.000408
_669_,VGND,li1,58.4200,43.5200,0.000368
_668_,VGND,li1,28.5200,27.2000,0.000152
_667_,VGND,li1,75.4400,48.9600,0.000871
_666_,VGND,li1,86.9400,32.6400,0.000733
_665_,VGND,li1,111.7800,114.2400,0.000920
_664_,VGND,li1,104.8800,108.8000,0.001312
_663_,VGND,li1,101.6600,103.3600,0.001489
_662_,VGND,li1,100.7400,97.9200,0.000560
_661_,VGND,li1,114.3100,119.6800,0.001010
_660_,VGND,li1,103.7300,119.6800,0.000996
_659_,VGND,li1,94.9900,119.6800,0.000964
_658_,VGND,li1,90.3900,114.2400,0.000914
_657_,VGND,li1,92.2300,103.3600,0.001432
_656_,VGND,li1,33.1200,43.5200,0.000204
_655_,VGND,li1,33.1200,54.4000,0.000430
_654_,VGND,li1,58.8800,16.3200,0.000518
_653_,VGND,li1,44.1600,16.3200,0.000395
_652_,VGND,li1,51.9800,59.8400,0.000641
_651_,VGND,li1,25.7600,16.3200,0.000180
_650_,VGND,li1,86.9400,48.9600,0.000933
_649_,VGND,li1,86.4800,16.3200,0.000629
_648_,VGND,li1,13.3400,43.5200,0.000162
_647_,VGND,li1,12.4200,54.4000,0.000275
_646_,VGND,li1,53.3600,32.6400,0.000529
_645_,VGND,li1,38.1800,32.6400,0.000362
_644_,VGND,li1,51.0600,54.4000,0.000807
_643_,VGND,li1,19.3200,27.2000,0.000134
_642_,VGND,li1,66.2400,43.5200,0.000402
_641_,VGND,li1,74.9800,32.6400,0.000700
_640_,VGND,li1,22.5400,43.5200,0.000143
_639_,VGND,li1,22.5400,54.4000,0.000265
_638_,VGND,li1,63.0200,38.0800,0.000564
_637_,VGND,li1,45.5400,32.6400,0.000435
_636_,VGND,li1,53.3600,48.9600,0.000685
_635_,VGND,li1,26.2200,32.6400,0.000176
_634_,VGND,li1,68.0800,48.9600,0.000816
_633_,VGND,li1,79.1200,38.0800,0.000706
_632_,VGND,li1,93.8400,76.1600,0.001055
_631_,VGND,li1,103.9600,76.1600,0.001108
_630_,VGND,li1,97.5200,70.7200,0.001205
_629_,VGND,li1,103.9600,87.0400,0.001241
_628_,VGND,li1,94.5300,81.6000,0.000929
_627_,VGND,li1,91.0800,70.7200,0.001183
_626_,VGND,li1,101.4300,59.8400,0.001164
_625_,VGND,li1,98.2100,59.8400,0.001147
_624_,VGND,li1,103.2700,54.4000,0.001493
_623_,VGND,li1,40.4800,43.5200,0.000266
_622_,VGND,li1,40.9400,59.8400,0.000460
_621_,VGND,li1,69.9200,16.3200,0.000580
_620_,VGND,li1,51.5200,16.3200,0.000460
_619_,VGND,li1,62.1000,59.8400,0.000754
_618_,VGND,li1,36.8000,16.3200,0.000319
_617_,VGND,li1,98.4400,48.9600,0.000969
_616_,VGND,li1,86.9400,10.8800,0.000123
_615_,VGND,li1,23.9200,108.8000,0.000283
_614_,VGND,li1,38.1800,119.6800,0.000407
_613_,VGND,li1,23.4600,70.7200,0.000229
_612_,VGND,li1,22.5400,97.9200,0.000143
_611_,VGND,li1,53.3600,119.6800,0.000614
_610_,VGND,li1,23.9200,81.6000,0.000225
_609_,VGND,li1,78.6600,114.2400,0.000833
_608_,VGND,li1,74.0600,81.6000,0.000826
_607_,VGND,li1,14.7200,43.5200,0.000162
